Class Index,Title,Description
3,"ATI Q4 sales, income rocket","ATI saw its income almost triple during its most recently completed fiscal quarter, Q4 2004, the company said yesterday after announcing record results."
3,America's Largest Private Companies (Forbes.com),"Forbes.com - Editors: Shlomo Reifman and Samantha N. Wong\Researchers: Joshua Brandt, Fei Mei Chan, \Andrew T. Gillies, Soo Jeong, Edward Knudsen, \Artie Kwok, John Ray and Jody Yen\Programmer: Carl Subick"
3,Fed expected to deliver fifth quarter-point rate hike,"With a fall in oil prices easing inflation concerns, the Federal Reserve is expected to continue its easy-does-it approach to raising interest rates, boosting a key rate by a moderate quarter-point at its final meeting of the year Tuesday."
3,"To tithe, make it first item in budget",WASHINGTON -- Why is the subject of giving such a difficult thing to discuss? Some folks would rather ask someone for a kidney than for a donation to a charitable cause.
3,T. Rowe Price Has Wind in Its Sails,Can the mutual fund firm do well in a bad environment for financial services?
3,"Dollar Slumps Broadly, More Losses Seen", NEW YORK (Reuters) - The dollar stumbled on Friday as  persistent concerns over the U.S. economy and comments  throughout the week from European Central Bank and Federal  Reserve officials allowed the currency no respite.
3,Oracle Q1 net up 16,"Net income in the fiscal first-quarter rose to \$509 million, from \$440 million a year earlier, while revenue rose seven percent to \$2."
3,"IGT posts lower quarterly profit, record yearly income",Slot machine maker International Game Technology said Tuesday that fourth-quarter profit declined 50 percent from the same period a year earlier as a result of the early redemption 
3,Anheuser-Busch: World's Drinking More Bud," NEW YORK (Reuters) - Anheuser-Busch Cos. Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BUD.N target=/stocks/quickinfo/fullquote""&gt;BUD.N&lt;/A&gt;, the  largest U.S. brewer, said on Wednesday quarterly profit rose  due to price increases on brands such as Bud Light and strong  growth in its international business, which benefited from the  acquisition of Harbin Brewery in China."
3,Federal Regulators Find Problems at 4 Big Auditors,"The new regulatory body for the auditing industry said that its inspections of the Big Four accounting firms had found ""significant audit and accounting issues."""
3,Oil Rebounds After Iraq Pipeline Attack," LONDON (Reuters) - Oil prices rose on Friday, stemming five  days of heavy losses as fresh sabotage attacks on Iraqi oil  infrastructure despite a peace deal in Najaf renewed concern  over the country's supplies."
3,"US new home sales, loan supply to fall-Fannie CEO","US new home sales and new mortgage supply are expected to fall in 2005, but will still run near historically high levels, said Franklin Raines, chief executive officer at Fannie Mae (FNM."
3,Japanese Bonds Fall as US Sales Figures Cool Export Concern,"Japanese 10-year bonds fell after a US report showed retail sales rose more than economists expected last month, damping concern demand for Japan #39;s goods will slow."
3,Before-the-Bell: Sanderson Farms Falls," NEW YORK (Reuters) - Shares of Sanderson Farms Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SAFM.O target=/stocks/quickinfo/fullquote""&gt;SAFM.O&lt;/A&gt; sunk nearly 16 percent before the bell on Tuesday,  after the chicken producer's quarterly earnings fell short of  Wall Street estimates."
3,Expanding economy confirmed,"With the economy continuing to rank as a top factor in the upcoming election, the latest  quot;beige book quot; confirms that economic activity continued to expand through early October."
3,Unilever shares fall on warning,Shares in Unilever fall after the Anglo-Dutch consumer goods giant issued a surprise profits warning.
3,"3M Posts Higher Profit, Misses Estimates"," CHICAGO (Reuters) - 3M Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MMM.N target=/stocks/quickinfo/fullquote""&gt;MMM.N&lt;/A&gt; on Monday said  third-quarter earnings rose 17 percent due in part to the weak  dollar, but the diversified manufacturer's results came in  below Wall Street's estimates for the first time in at least  seven quarters."
3,Report: Russian tycoon Roman Abramovich sells final stake in &lt;b&gt;...&lt;/b&gt;,"Basic Element, the holding company controlled by aluminum baron Oleg Deripaska, is close to acquiring full control of Russia #39;s biggest aluminum maker, Russian Aluminum, the Interfax news agency reported Friday."
3,Oil price at new record of above \$54 pb; Brent crosses \$51 pb,"NEW YORK, October 12 (newratings.com) - World crude oil prices continued their upward rally today above \$54 per barrel, rising to new record high levels for the sixth consecutive day."
3,Oil Prices Slip Below  #36;46; Risks Abound (Reuters),Reuters - Oil prices fell  #36;1 below record highs\on Tuesday as fears over supply disruptions in Venezuela eased\after President Hugo Chavez won a vote on his rule.
3,Applied Materials Signals Caution,Applied Materials (AMAT:Nasdaq - news - research) posted sharply higher net income in its fiscal fourth quarter but said it had seen demand decelerate recently.
3,"Shell Settles with SEC, UK for \$151 Mln", LONDON (Reuters) - Royal Dutch/Shell Group agreed on  Tuesday to finalized settlements with U.S. and UK regulators  which will cost the oil giant \$150.7 million over its  mis-statement of proven oil reserves.
3,More union givebacks unlikely at US Airways,"US Airways #39; unions, defying efforts to win labor concessions to avert a bankruptcy, are unlikely to give up pay and benefits under a threat of cuts imposed by a court, a labor leader and consultants said."
3,Target getting bum rap for ending  #39;ringer #39; favoritism,Target Corp. is being treated as the Grinch who stole Christmas because it bent its rules to play Santa Claus for Salvation Army bell-ringers for years -- to the tune of about \$9 million a year.
3,US Stocks Climb as Crude Oil Falls \$2,"Stocks rose after US crude oil fell below \$50 a barrel on Monday, offsetting jitters ahead of an uncertain outcome for the US presidential election."
3,"For long term, consider bonds over cash","Q. I am 50 years old, employed at a good job, and have about \$2 million of investments, of which \$1.1 million is in cash equivalents. I have two kids, one of whom has \$150,000 in a Uniform Transfers to Minors account; the other has \$15,000. I am completely lost in terms of what to do. I have always been ..."
3,Judge lets US Airways cut workers #39; pay by 21,"ALEXANDRIA, Va. - A bankruptcy judge granted US Airways authority yesterday to immediately cut the pay of its union workers by 21 percent through mid-February, saying the airline #39;s situation is so dire that urgent action must be taken."
3,Tough Quarter for Circuit City,"Circuit City (CC:NYSE - news - research) Monday said same-store sales fell 4.3 in the third-quarter, attributing the decline to decreased promotions as well as weaker sales of music and movie software and wireless products."
3,New priority: SLC ponders ways to absorb Delta flights,"With January fast approaching, and with it the prospect of nearly 60 new Delta flights, Salt Lake City International Airport officials are rushing to absorb the increase."
3,Shareholders Love a Little Hostility,There's yet another hostile takeover in the tech sector's works.
3,OPEC: 'Very Small' Impact from Surge," LONDON (Reuters) - OPEC producers have said they see little  impact on economic growth so far from oil's relentless price  surge, which Wednesday racked up yet another record high."
3,Taiwan Chip Giant Seeks Strong Partnerships,The head of the world #39;s largest contract chip manufacturer said Thursday it will cost an estimated \$1 billion (euro 776 million) for his company to develop the latest chip production technology.
3,"Exporters Lead Nikkei Up, Trade Slow","The Nikkei average was up 0.37 percent in mid-morning trade on Thursday as a recovery in the dollar helped auto makers among other exporters, but trade was slow as investors waited for important Japanese economic data."
3,"United, pilots tentatively agree on additional cuts","United Airlines, seeking cost cuts to help it get out of bankruptcy, has reached a tentative agreement with its pilots union, the first labor accord on additional concessions the carrier proposed last month."
3,IBM Seeks Settlement of Pension Lawsuit,A US District Court Judge ruled last year that Big Blue had violated age-discrimination laws by amending its pension plan in a way that would make older employees accrue retirement benefits at a lower rate than younger workers.
3,Mitsubishi Reports First Half Earnings,Mitsubishi Motors Corp. said Monday that its losses grew in the first half of the fiscal year as the Japanese automaker struggled to recover from an auto-defect scandal that has sent sales plunging.
3,Intel lowers quarterly forecast,"Intel Corp., the world #39;s biggest maker of semiconductors, reduced its third-quarter revenue forecast Thursday, blaming lower-than-expected demand for flash memory and PC chips."
3,Mortgage Rates Hit 6-Month Low,"Freddie Mac said Thursday that 30-year mortgages have dropped to the lowest level since April 1, providing more of a boost to the housing industry."
3,An Odyssey of Wealth Destruction,The Merriam-Webster dictionary defines odyssey as  quot;a long wandering or voyage usually marked by many changes of fortune. quot; For hospice care provider Odyssey Healthcare (Nasdaq: ODSY 
